"Suburb","Address","Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","Lattitude","Longtitude"
"Keilor Park","5/8 Swan St","2","t",380000,"S","Nelson","10-09-16",14.5,"3042","2","1","1",161,100,"2010","Brimbank",-37.7251,144.8621
"Keilor Park","44 Erebus St","4","t",746000,"S","Barry","22-05-16",14.5,"3042","4","3","1",308,174,"1970","Brimbank",-37.7231,144.8602
"Keilor Park","3/550 Fullarton Rd","4","t",600000,"S","Barry","27-11-16",14.5,"3042","4","2","1",231,146,"2013","Brimbank",-37.7263,144.8584
"Alphington","57 Yarralea St","3","t",1285000,"PI","Nelson","13-05-17",6.4,"3078","3","2","2",528,123.5,"1967","Yarra",-37.78172,145.03188
"Ashwood","3/5 Yunki Ct","2","t",770000,"SP","Buxton","08-04-17",12.2,"3147","2","1","2",162,166.333333333333,"2010","Monash",-37.87104,145.09936
"Bentleigh","4/10 Blair St","4","t",1105000,"S","Hodges","13-05-17",13,"3204","4","2","1",207,191.230769230769,"2007","Glen Eira",-37.91562,145.03548
"Bentleigh","23A Fromer St","3","t",1303000,"S","hockingstuart","13-05-17",13,"3204","3","2","2",334,191.230769230769,"2006","Glen Eira",-37.92839,145.04278
"Bentleigh","197A Jasper Rd","3","t",1375000,"S","Buxton","20-05-17",13,"3204","3","3","2",338,194,"2012","Glen Eira",-37.9166,145.04183
"Bentleigh East","28B Barrington St","3","t",1225000,"S","hockingstuart","20-05-17",13.9,"3165","3","2","2",372,180,"2008","Glen Eira",-37.91273,145.06936
"Bentleigh East","1/22 Brooks St","3","t",1055000,"SP","Buxton","20-05-17",13.9,"3165","3","2","2",301,177.25,"2000","Glen Eira",-37.9167,145.07698
"Braybrook","13/25 Marnoo St","3","t",441700,"SP","Barry","22-04-17",10.8,"3019","3","2","1",145,107,"2003","Maribyrnong",-37.7894,144.84626
"Brighton","81 Carpenter St","4","t",2900000,"VB","Kay","08-04-17",11.2,"3186","4","4","2",473,292,"2013","Bayside",-37.91038,144.99986
"Brighton","147 North Rd","2","t",975000,"PI","Marshall","08-04-17",11.2,"3186","2","1","1",444,182,"1915","Bayside",-37.89933,145.00455
"Brighton","1/76 Whyte St","2","t",1055000,"S","Marshall","20-05-17",11.2,"3186","2","1","2",211,211.555555555556,"1970","Bayside",-37.92101,144.99989
"Brighton East","7 Holmhurst Ct","4","t",1700000,"PI","Hodges","29-04-17",10.7,"3187","4","3","2",312,118,"1950","Bayside",-37.9295,145.01436
"Brighton East","7/36 Union St","3","t",972000,"S","Gary","29-04-17",10.7,"3187","3","2","1",119,160,"2000","Bayside",-37.90841,145.01184
"Brunswick","25/5 Evans St","3","t",981000,"SP","Nelson","13-05-17",5.2,"3056","3","2","1",122,140,"2012","Moreland",-37.76983,144.96605
"Brunswick","1/135 Brunswick Rd","2","t",600000,"PI","Ray","22-04-17",5.2,"3056","2","1","1",109,115.181818181818,"2011","Moreland",-37.7778,144.96828
"Brunswick West","6A Duggan St","3","t",670000,"S","Raine","06-05-17",5.9,"3055","3","1","2",176,122.75,"2000","Moreland",-37.75967,144.94042
"Brunswick West","2/31 Cumming St","3","t",670000,"PI","Nelson","20-05-17",5.9,"3055","3","1","2",109,104,"2010","Moreland",-37.76092,144.94155
"Bulleen","2/1 Colite St","2","t",599900,"S","Barry","06-05-17",11.8,"3105","2","1","2",135,76,"1970","Manningham",-37.77874,145.09175
"Bulleen","4/62 Manningham Rd","4","t",910000,"SP","Barry","06-05-17",11.8,"3105","4","2","2",190,133,"2000","Manningham",-37.76642,145.08838
"Burwood","1/24 Daniel St","3","t",975000,"VB","Reed","08-04-17",11.7,"3125","3","2","2",267,150,"2012","Whitehorse",-37.84625,145.10705
"Carnegie","1/376 Neerim Rd","4","t",1201000,"S","Ray","06-05-17",11.4,"3163","4","2","2",273,139.384615384615,"2000","Glen Eira",-37.88977,145.06323
"Chadstone","1/29 Atkinson St","3","t",905000,"S","Buxton","20-05-17",13.6,"3148","3","1","2",418,132,"1955","Monash",-37.88597,145.09604
"Chadstone","2/16 Westbrook St","3","t",820000,"VB","hockingstuart","20-05-17",13.6,"3148","3","2","2",213,115,"2012","Monash",-37.88269,145.09422
"Coburg","25 Beaumonde St","4","t",680000,"S","Collins","13-05-17",7.8,"3058","4","2","1",3747,143,"2006","Moreland",-37.75507,144.97869
"Coburg","22/129 Harding St","3","t",824000,"S","Barry","13-05-17",7.8,"3058","3","1","2",120,113.76,"1990","Moreland",-37.74616,144.97953
"Coburg","69 Victoria St","3","t",720000,"PI","C21","29-04-17",7.8,"3058","3","2","2",531,112,"2016","Moreland",-37.74238,144.95706
"Coburg","69 Victoria St","3","t",720000,"PI","Century","29-04-17",7.8,"3058","3","2","2",531,112,"2016","Moreland",-37.74238,144.95706
"Collingwood","3A Blanche St","3","t",1308000,"S","Jellis","08-04-17",1.6,"3066","3","1","2",125,87.3333333333333,"1990","Yarra",-37.79525,144.98635
"Collingwood","1/78 Oxford St","2","t",945000,"S","Jellis","08-04-17",1.6,"3066","2","1","1",15900,98,"1880","Yarra",-37.80352,144.98503
"Doncaster","4/2 Paul St","4","t",1090000,"S","Barry","22-04-17",13.9,"3108","4","3","2",242,145.166666666667,"1995","Manningham",-37.7866,145.10461
"Fawkner","41 McBryde St","3","t",543500,"S","Stockdale","29-04-17",12.4,"3060","3","3","3",247,103,"2011","Moreland",-37.71328,144.96437
"Glen Iris","1/18 Peace St","2","t",797000,"S","Jellis","20-05-17",9.2,"3146","2","1","2",97,154,"1970","Boroondara",-37.86365,145.05924
"Glenroy","6/5 Murrell St","2","t",420000,"VB","Brad","06-05-17",13,"3046","2","2","1",1137,82,"2009","Moreland",-37.70446,144.95377
"Glenroy","1/217 West St","5","t",645000,"S","Barry","20-05-17",13,"3046","5","1","1",227,152,"2013","Moreland",-37.69786,144.92308
"Glenroy","1/26 York St","3","t",595000,"SP","Nelson","20-05-17",13,"3046","3","1","2",258,142.6,"2001","Moreland",-37.70469,144.941
"Glenroy","1/14 Newton St","3","t",680000,"SP","Stockdale","29-04-17",13,"3046","3","2","2",243,133,"2014","Moreland",-37.7116,144.92656
"Glenroy","14 Wheatsheaf Rd","3","t",720000,"S","Eview","29-04-17",13,"3046","3","2","3",300,135.028571428571,"2013","Moreland",-37.70977,144.91912
"Hampton","4/8 Willis St","2","t",837000,"SP","Buxton","13-05-17",13.7,"3188","2","2","1",516,92,"2007","Bayside",-37.93646,145.01425
"Hawthorn","6/40 Wattle Rd","3","t",1300000,"VB","Jellis","13-05-17",4.6,"3122","3","2","1",126,151,"1960","Boroondara",-37.82549,145.03224
"Heidelberg Heights","2/76 Porter Rd","3","t",575000,"S","Noel","08-04-17",10.5,"3081","3","1","2",192,91,"1995","Banyule",-37.73879,145.05112
"Hughesdale","3/36 Darling St","3","t",998000,"S","Ray","08-04-17",13,"3166","3","2","2",246,162.631666666667,"2000","Monash",-37.90306,145.0927
"Hughesdale","1/547 Neerim Rd","4","t",1340000,"S","Mandy","13-05-17",13,"3166","4","4","2",370,255.79,"2006","Monash",-37.89194,145.08044
"Ivanhoe","1/53 Norman St","3","t",1060000,"S","Purplebricks","29-04-17",7.9,"3079","3","0","0",219,138.333333333333,"1980","Banyule",-37.76792,145.0419
"Kew","3/89 Earl St","3","t",835000,"S","Hall","20-05-17",5.6,"3101","3","2","2",247,147.2,"2007","Boroondara",-37.79435,145.0376
"Maidstone","11 Eucalyptus Dr","3","t",680000,"VB","Biggin","20-05-17",9.2,"3012","3","3","2",2787,128.9,"2012","Maribyrnong",-37.77941,144.88276
"Maidstone","1/1 Clarendon St","3","t",675000,"S","Biggin","22-04-17",9.2,"3012","3","2","2",159,128,"2016","Maribyrnong",-37.78502,144.87401
"Newport","17 Gordon St","3","t",900000,"S","Greg","13-05-17",8.4,"3015","3","2","2",575,128,"2017","Hobsons Bay",-37.84367,144.86733
"Niddrie","1/79 Coghlan St","3","t",800000,"PI","Barry","29-04-17",11.2,"3042","3","2","2",202,151,"2015","Moonee Valley",-37.73553,144.88241
"Oak Park","15 Kiama St","2","t",600000,"S","Nelson","06-05-17",11.5,"3046","2","1","1",161,112,"2015","Moreland",-37.77745,145.01424
"Ormond","286 Tucker Rd","4","t",1425000,"S","Buxton","20-05-17",11.8,"3204","4","2","2",314,189,"2000","Glen Eira",-37.90799,145.04155
"Pascoe Vale","5/137 Northumberland Rd","3","t",560000,"S","Nelson","20-05-17",9.9,"3044","3","2","1",141,94,"2009","Moreland",-37.73187,144.93945
"Reservoir","1/209 Purinuan Rd","2","t",652000,"S","Nelson","13-05-17",11.2,"3073","2","2","2",254,93,"2007","Darebin",-37.7139,145.01928
"Richmond","49 Garfield St","2","t",950000,"VB","hockingstuart","06-05-17",2.6,"3121","2","1","1",113,118,"2012","Yarra",-37.81718,144.99767
"South Melbourne","24B Dow St","2","t",1100000,"S","Marshall","13-05-17",2.1,"3205","2","1","1",327,75,"2004","Port Phillip",-37.83533,144.96409
"St Kilda","2/25 Acland St","2","t",1077000,"S","Marshall","13-05-17",6.1,"3182","2","1","1",455,98,"1890","Port Phillip",-37.86311,144.9826
"Sunshine West","133 David Dr","3","t",521000,"S","Bells","29-04-17",13.5,"3020","3","3","2",134,124.45,"2008","Brimbank",-37.78894,144.81445
"Templestowe Lower","2/92 Foote St","3","t",940000,"PI","Jellis","06-05-17",13.8,"3107","3","2","3",281,125,"2011","Manningham",-37.82626,145.10436
"Thornbury","9 Ethel St","3","t",865000,"S","buyMyplace","13-05-17",6.5,"3071","3","2","2",194,128,"2000","Darebin",-37.75666,144.98202
"Thornbury","58 Leinster Gr","2","t",960000,"S","Jellis","29-04-17",6.5,"3071","2","2","2",158,133,"2007","Darebin",-37.76391,145.00743
"Yarraville","1/6 Jepson St","3","t",1070000,"S","Jas","13-05-17",7,"3013","3","2","2",257,135,"2012","Maribyrnong",-37.81607,144.87686
"Yarraville","3/11 Fielding St","3","t",1120000,"S","hockingstuart","22-04-17",7,"3013","3","2","0",152,170,"2012","Maribyrnong",-37.81584,144.89561
"Altona","3/8 Rayner St","2","t",597500,"S","hockingstuart","22-04-17",13.8,"3018","2","1","2",178,139,"2009","Hobsons Bay",-37.87182,144.81926
"Balwyn","27A Yerrin St","3","t",1680000,"S","Fletchers","22-04-17",9.7,"3103","3","3","1",329,178,"2005","Boroondara",-37.81143,145.06274
"Elsternwick","9/39 Horne St","3","t",850000,"VB","Beller","08-04-17",8.5,"3185","3","2","2",114,145,"1995","Glen Eira",-37.81557,144.98648
"Fitzroy","60 Argyle St","2","t",1100000,"VB","Nelson","08-04-17",1.6,"3065","2","2","1",81,136,"1990","Yarra",-37.74301,144.9079
"Fitzroy","29 Bell St","2","t",1350000,"S","Nelson","08-04-17",1.6,"3065","2","1","2",6261,117,"1999","Yarra",-37.79983,144.90838
"Fitzroy","322 Young St","2","t",1050000,"S","Nelson","20-05-17",1.6,"3065","2","1","1",87,126.5,"2000","Yarra",-37.79983,144.97869
"Kensington","4/26 Barnett St","3","t",917500,"S","Nelson","20-05-17",4.2,"3031","3","1","1",98,101,"1997","Melbourne",-37.79122,144.92283
"Moorabbin","3/29 Fiddes St","2","t",742500,"S","Buxton","13-05-17",14.6,"3189","2","1","1",179,101,"2001","Kingston",-37.9388,145.05191
"North Melbourne","13/201 Abbotsford St","2","t",755000,"PI","Nelson","29-04-17",2.3,"3051","2","1","1",1537,81,"1890","Melbourne",-37.797,144.9463
"Williamstown North","2/60 Kororoit Creek Rd","3","t",670000,"VB","Jas","08-04-17",8.9,"3016","3","2","2",146,141,"2001","Hobsons Bay",-37.8474,144.8928
"Williamstown North","2/60 Kororoit Creek Rd","3","t",720000,"SP","Jas","13-05-17",8.9,"3016","3","2","2",146,141,"2001","Hobsons Bay",-37.85702,144.88536
"West Melbourne","7/234 Roden St","3","t",1171000,"S","Alexkarbon","20-05-17",1.9,"3003","3","2","1",650,124.5,"2011","Melbourne",-37.84306,145.03855
"Airport West","2/49 McIntosh St","2","u",500000,"VB","Barry","04-03-17",13.5,"3042","2","1","1",168,86,"2011","Moonee Valley",-37.7215,144.8864
"Airport West","3/19 Hart St","2","u",515000,"S","Barry","07-11-16",13.5,"3042","2","1","1",141,73,"2013","Moonee Valley",-37.7298,144.8883
"Airport West","2/62 Clydesdale Rd","2","u",530000,"S","Nelson","10-09-16",13.5,"3042","2","1","1",120,94,"2012","Moonee Valley",-37.7234,144.8792
"Airport West","1/43 Cameron St","3","u",752000,"S","Nelson","11-02-17",13.5,"3042","3","1","1",265,130,"1993","Moonee Valley",-37.7302,144.8855
"Airport West","4/54 Hawker St","2","u",462500,"S","Barry","16-07-16",13.5,"3042","2","1","1",164,102.692307692308,"2003","Moonee Valley",-37.7218,144.8863
"Alphington","3/19 Harker St","2","u",525500,"S","Miles","12-11-16",6.4,"3078","2","1","1",88,60,"1960","Darebin",-37.7791,145.0306
"Altona","1/170 Blyth St","3","u",630000,"S","Barlow","06-08-16",13.8,"3018","2","1","2",311,94,"1955","Hobsons Bay",-37.8702,144.8143
"Altona","1/136 Queen St","2","u",580000,"S","Barlow","08-10-16",13.8,"3018","2","1","1",225,93,"1988","Hobsons Bay",-37.8696,144.827
"Altona","3/26 Grieve Pde","2","u",510000,"S","Village","10-09-16",13.8,"3018","2","1","1",127,76,"1990","Hobsons Bay",-37.8686,144.8182
"Altona","3/46 Sargood St","2","u",447000,"S","Burnham","15-10-16",13.8,"3018","2","1","1",137,77,"1990","Hobsons Bay",-37.8655,144.8299
"Altona","5/8 David St","2","u",580000,"PI","Biggin","16-07-16",13.8,"3018","2","2","1",175,76,"2013","Hobsons Bay",-37.8687,144.8268
"Altona","3/20 Mulga St","3","u",577000,"S","Williams","23-04-16",13.8,"3018","3","2","1",205,113,"2007","Hobsons Bay",-37.8684,144.815
"Altona North","4/221 Blackshaws Rd","2","u",292000,"S","Jas","28-08-16",11.1,"3025","2","1","1",153,70,"1970","Hobsons Bay",-37.8332,144.8649
"Armadale","10/51 Armadale St","2","u",710000,"S","Jellis","25-02-17",6.3,"3143","2","1","1",2471,80,"1970","Stonnington",-37.8573,145.0186
"Armadale","2/377 Dandenong Rd","2","u",872000,"S","Jellis","25-02-17",6.3,"3143","2","1","1",1194,77,"1953","Stonnington",-37.8604,145.0147
"Ascot Vale","2/21 Harold St","2","u",490000,"VB","Jellis","04-03-17",5.9,"3032","2","1","1",423,62,"1970","Moonee Valley",-37.7736,144.9015
"Ascot Vale","1/17 Epsom Rd","2","u",685000,"S","Brad","07-11-16",5.9,"3032","2","1","2",228,90,"1995","Moonee Valley",-37.7718,144.9066
"Ascot Vale","2/127 Epsom Rd","2","u",610000,"SP","Brad","16-04-16",5.9,"3032","2","1","1",301,104,"1995","Moonee Valley",-37.7791,144.914
"Ascot Vale","18/54 Epsom Rd","2","u",390000,"PI","Jellis","25-02-17",5.9,"3032","2","1","1",1957,69,"2012","Moonee Valley",-37.7731,144.9074
"Ascot Vale","1/91 Epsom Rd","2","u",545000,"S","Nelson","28-08-16",5.9,"3032","2","1","2",194,71,"1900","Moonee Valley",-37.7772,144.9118
"Ashburton","101/218 High St","2","u",500000,"VB","Fletchers","04-03-17",11,"3147","2","1","1",710,102.666666666667,"2010","Boroondara",-37.8636,145.0794
"Ashwood","1/7 Murra Ct","2","u",690000,"S","Ray","14-05-16",12.2,"3147","2","1","1",216,90,"2003","Monash",-37.8711,145.1017
"Ashwood","4/36 Queens Pde","2","u",600000,"S","Noel","18-03-17",12.2,"3147","2","1","1",153,80,"1970","Monash",-37.8696,145.0962
"Ashwood","2/6 Murra Ct","2","u",700000,"S","hockingstuart","22-08-16",12.2,"3147","2","1","2",192,88,"2007","Monash",-37.8709,145.102
"Avondale Heights","2/10 Military Rd","2","u",440000,"S","Nelson","18-03-17",10.5,"3034","2","1","1",263,150,"1999","Moonee Valley",-37.7697,144.8657
"Avondale Heights","1/5 South Tce","3","u",500000,"S","Nelson","24-09-16",10.5,"3034","3","1","1",260,150,"1990","Moonee Valley",-37.7507,144.8576
"Balwyn","2/74 Balwyn Rd","3","u",1070000,"SA","Philip","03-12-16",9.7,"3103","3","2","2",206,112,"1998","Boroondara",-37.8161,145.0812
"Balwyn","5/14 Parring Rd","2","u",806000,"S","Noel","03-12-16",9.7,"3103","2","1","1",122,97,"1977","Boroondara",-37.8124,145.0916
"Balwyn","9/11 Parring Rd","2","u",805000,"S","Noel","06-08-16",9.7,"3103","3","1","1",209,95.8571428571429,"1975","Boroondara",-37.8125,145.0901
"Balwyn","6/10 Brenbeal St","2","u",625000,"PI","Jellis","13-08-16",9.7,"3103","2","1","1",115,104,"1960","Boroondara",-37.8122,145.0879
"Balwyn","3/94 Balwyn Rd","2","u",1053000,"S","Fletchers","16-07-16",9.7,"3103","2","1","2",231,98,"1985","Boroondara",-37.8123,145.0821
"Balwyn","5/95 Balwyn Rd","2","u",754000,"PI","Marshall","18-03-17",9.7,"3103","2","1","1",87,88,"1990","Boroondara",-37.8134,145.081
"Balwyn","2/30 Kalimna St","2","u",755000,"PI","Noel","19-11-16",9.7,"3103","2","1","1",213,92,"1980","Boroondara",-37.8092,145.0789
"Balwyn","3/12 Brenbeal St","2","u",730000,"S","hockingstuart","28-08-16",9.7,"3103","2","1","1",130,80,"1960","Boroondara",-37.812,145.0876
"Balwyn North","3/52 Maud St","2","u",735000,"S","Christopher","23-04-16",9.2,"3104","2","1","1",1075,113.5,"1970","Boroondara",-37.7953,145.0712
"Balwyn North","3/48 Alpha St","2","u",1040000,"S","Fletchers","24-09-16",9.2,"3104","2","1","1",250,112,"1995","Boroondara",-37.7996,145.0959
"Bentleigh","5/205 Centre Rd","2","u",636000,"S","hockingstuart","03-09-16",13,"3204","2","1","2",202,130,"1974","Glen Eira",-37.9165,145.0259
"Bentleigh","1/236 Patterson Rd","3","u",875000,"S","hockingstuart","03-09-16",13,"3204","3","1","2",348,121,"1950","Glen Eira",-37.9273,145.0479
"Bentleigh","13/27 Patterson Rd","2","u",650000,"SP","hockingstuart","10-12-16",13,"3204","2","1","1",116,92,"1960","Glen Eira",-37.9245,145.0336
"Bentleigh","2/7 Gordon St","2","u",855000,"S","hockingstuart","12-11-16",13,"3204","2","2","3",226,475,"2005","Glen Eira",-37.9274,145.031
"Bentleigh","2/15 Jasper Rd","2","u",725000,"S","hockingstuart","13-08-16",13,"3204","2","1","1",227,100,"1990","Glen Eira",-37.9326,145.0387
"Bentleigh","3/18 Bleazby St","2","u",725000,"S","hockingstuart","18-03-17",13,"3204","2","1","1",677,88,"2012","Glen Eira",-37.9173,145.0359
"Bentleigh","1/7 Uonga Rd","2","u",820000,"S","hockingstuart","19-11-16",13,"3204","2","1","3",336,109,"1960","Glen Eira",-37.929,145.0375
"Bentleigh East","2a Bessie St","2","u",746000,"S","hockingstuart","03-12-16",13.9,"3165","2","1","2",281,95,"2002","Glen Eira",-37.9255,145.0796
"Bentleigh East","1/41 Elizabeth St","3","u",1025000,"S","Woodards","04-03-17",13.9,"3165","3","2","2",384,120,"1999","Glen Eira",-37.9229,145.0557
"Bentleigh East","2/25 Birdwood St","2","u",495000,"S","Woodards","04-06-16",13.9,"3165","2","1","1",76,79,"1980","Glen Eira",-37.91,145.0842
"Bentleigh East","1/6 Richard St","2","u",651000,"S","Gary","07-05-16",13.9,"3165","2","1","1",265,150,"1960","Glen Eira",-37.9223,145.0747
"Bentleigh East","2/34 Adrian St","3","u",720000,"PI","Gary","16-07-16",13.9,"3165","3","2","1",228,111.0925,"1996","Glen Eira",-37.9329,145.0617
"Bentleigh East","42 Paloma St","3","u",791000,"S","Woodards","17-09-16",13.9,"3165","3","3","1",391,122,"1950","Glen Eira",-37.9149,145.0788
"Bentleigh East","2/111 Marlborough St","3","u",800000,"PI","Buxton","18-06-16",13.9,"3165","3","2","2",252,111.0925,"1994","Glen Eira",-37.9085,145.0683
"Bentleigh East","2/119 Marlborough St","2","u",655000,"S","hockingstuart","18-06-16",13.9,"3165","2","1","1",154,80,"2000","Glen Eira",-37.9079,145.0685
"Bentleigh East","2/14 Wamba Rd","3","u",920000,"SP","Buxton","18-06-16",13.9,"3165","3","2","1",388,123,"2007","Glen Eira",-37.9329,145.053
"Bentleigh East","1/26 Patricia St","3","u",810000,"S","Woodards","22-05-16",13.9,"3165","3","2","1",316,111.0925,"1950","Glen Eira",-37.9245,145.0773
"Bentleigh East","2/5 Connie St","3","u",870000,"S","Woodards","24-09-16",13.9,"3165","3","2","2",365,150,"2011","Glen Eira",-37.9225,145.0754
"Bentleigh East","2/16 Bessie St","3","u",770000,"PI","hockingstuart","25-02-17",13.9,"3165","3","2","1",281,132,"2005","Glen Eira",-37.9257,145.0811
"Bentleigh East","3/2 Garden Rd","2","u",715000,"S","hockingstuart","27-06-16",13.9,"3165","2","1","1",194,114,"1995","Glen Eira",-37.9107,145.0598
"Bentleigh East","2/12 Hodgson Gr","3","u",790000,"S","hockingstuart","27-11-16",13.9,"3165","3","1","2",406,100,"1996","Glen Eira",-37.9286,145.0737
"Bentleigh East","1/3 Brady Rd","3","u",830000,"S","Woodards","28-08-16",13.9,"3165","3","2","2",395,111.0925,"2001","Glen Eira",-37.9364,145.0649
"Box Hill","6/29 Barkly St","2","u",645000,"S","McGrath","04-03-17",13.1,"3128","2","1","1",140,81,"1965","Whitehorse",-37.8271,145.1299
"Box Hill","1/7 Glenmore St","1","u",288000,"SP","hockingstuart","12-06-16",13.1,"3128","1","1","1",774,104,"1970","Whitehorse",-37.8241,145.1262
"Box Hill","2/4 Collins St","3","u",775000,"S","Fletchers","17-09-16",13.1,"3128","3","1","1",211,108,"1980","Whitehorse",-37.8275,145.1232
"Box Hill","2/20 Simpsons Rd","2","u",761000,"S","Marshall","18-06-16",13.1,"3128","2","2","1",176,104,"2000","Whitehorse",-37.8171,145.1343
"Box Hill","3/8 Ashted Rd","2","u",636000,"S","Philip","19-11-16",13.1,"3128","2","1","1",151,82,"1970","Whitehorse",-37.8234,145.1235
"Box Hill","2/30 Barkly St","2","u",560000,"S","Stockdale","28-08-16",13.1,"3128","2","1","1",153,104,"1970","Whitehorse",-37.8269,145.1305
"Braybrook","2/10 Skewes St","3","u",495000,"S","Bells","04-06-16",10.8,"3019","3","2","1",327,124,"2006","Maribyrnong",-37.7851,144.8517
"Brighton","1/137 Cole St","2","u",1300000,"S","hockingstuart","04-03-17",11.2,"3186","2","2","1",244,91.2222222222222,"2000","Bayside",-37.8954,145.0026
"Brighton","1/112 Roslyn St","2","u",1300000,"S","Nick","04-03-17",11.2,"3186","2","2","2",329,132,"1940","Bayside",-37.9172,145.004
