"Suburb","Address","Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","CouncilArea","Lattitude","Longtitude","Days.diff","Dist.bucket","Price.bucket","Months"
"Fawkner","35 Bungay St","3","t",600000,"S","Hodges","29-04-17",12.4,"3060","3","2","1",353.6,126.666666666667,"Moreland",-37.70487,144.96134,484,"very far","4L-8L","Apr'17"
"Fawkner","41 McBryde St","3","t",543500,"S","Stockdale","29-04-17",12.4,"3060","3","3","3",247,103,"Moreland",-37.71328,144.96437,484,"very far","4L-8L","Apr'17"
"Footscray","22 Hewitt Av","3","t",803000,"SP","hockingstuart","08-04-17",6.4,"3011","3","2","1",170.615384615385,129.5,"Maribyrnong",-37.7987,144.8907,463,"medium","8L- 16L","Apr'17"
"Footscray","19 Federal St","4","t",961000,"S","Jellis","22-04-17",6.4,"3011","4","3","2",170.615384615385,129.5,"Maribyrnong",-37.79494,144.88711,477,"medium","8L- 16L","Apr'17"
"Glen Iris","8/1522 Malvern Rd","3","t",950000,"VB","Ray","06-05-17",9.2,"3146","3","2","2",291.454545454545,154,"Boroondara",-37.855785,145.0673,491,"far","8L- 16L","May'17"
"Glen Iris","1/18 Peace St","2","t",797000,"S","Jellis","20-05-17",9.2,"3146","2","1","2",97,154,"Boroondara",-37.86365,145.05924,505,"far","4L-8L","May'17"
"Glen Iris","2/23 Peace St","3","t",1315000,"S","Harcourts","29-04-17",9.2,"3146","3","2","2",184,154,"Boroondara",-37.86439,145.08143,484,"far","8L- 16L","Apr'17"
"Glenroy","6/5 Murrell St","2","t",420000,"VB","Brad","06-05-17",13,"3046","2","2","1",1137,82,"Moreland",-37.70446,144.95377,491,"very far","4L-8L","May'17"
"Glenroy","1/217 West St","5","t",645000,"S","Barry","20-05-17",13,"3046","5","1","1",227,152,"Moreland",-37.69786,144.92308,505,"very far","4L-8L","May'17"
"Glenroy","1/26 York St","3","t",595000,"SP","Nelson","20-05-17",13,"3046","3","1","2",258,142.6,"Moreland",-37.70469,144.941,505,"very far","4L-8L","May'17"
"Glenroy","1/14 Newton St","3","t",680000,"SP","Stockdale","29-04-17",13,"3046","3","2","2",243,133,"Moreland",-37.7116,144.92656,484,"very far","4L-8L","Apr'17"
"Glenroy","14 Wheatsheaf Rd","3","t",720000,"S","Eview","29-04-17",13,"3046","3","2","3",300,135.028571428571,"Moreland",-37.70977,144.91912,484,"very far","4L-8L","Apr'17"
"Hadfield","5A Neil St","3","t",630000,"S","Eview","29-04-17",12.1,"3046","3","2","1",240,135.028571428571,"Moreland",-37.71135,144.94311,484,"very far","4L-8L","Apr'17"
"Hampton","4 Brand St","4","t",1910000,"S","Buxton","13-05-17",13.7,"3188","4","2","2",351,174.666666666667,"Bayside",-37.94487,145.00982,498,"very far","16L-25L","May'17"
"Hampton","4/8 Willis St","2","t",837000,"SP","Buxton","13-05-17",13.7,"3188","2","2","1",516,92,"Bayside",-37.93646,145.01425,498,"very far","8L- 16L","May'17"
"Hawthorn","6/40 Wattle Rd","3","t",1300000,"VB","Jellis","13-05-17",4.6,"3122","3","2","1",126,151,"Boroondara",-37.82549,145.03224,498,"near","8L- 16L","May'17"
"Heidelberg","3/56 Banksia St","2","t",630000,"S","Miles","20-05-17",10.6,"3084","2","1","1",86,102.5,"Banyule",-37.7586,145.0676,505,"far","4L-8L","May'17"
"Heidelberg Heights","2/76 Porter Rd","3","t",575000,"S","Noel","08-04-17",10.5,"3081","3","1","2",192,91,"Banyule",-37.73879,145.05112,463,"far","4L-8L","Apr'17"
"Heidelberg Heights","1/55 Outhwaite Rd","3","t",601000,"S","Fletchers","20-05-17",10.5,"3081","3","2","2",200,106.2,"Banyule",-37.73994,145.04678,505,"far","4L-8L","May'17"
"Hughesdale","3/36 Darling St","3","t",998000,"S","Ray","08-04-17",13,"3166","3","2","2",246,162.631666666667,"Monash",-37.90306,145.0927,463,"very far","8L- 16L","Apr'17"
"Hughesdale","1/547 Neerim Rd","4","t",1340000,"S","Mandy","13-05-17",13,"3166","4","4","2",370,255.79,"Monash",-37.89194,145.08044,498,"very far","8L- 16L","May'17"
"Ivanhoe","1/45 Locksley Rd","3","t",1330000,"PI","Barry","13-05-17",7.9,"3079","3","2","1",179.571428571429,138.333333333333,"Banyule",-37.7667,145.04033,498,"medium","8L- 16L","May'17"
"Ivanhoe","3/10 Tate St","3","t",1010000,"PI","Fletchers","22-04-17",7.9,"3079","3","2","1",179.571428571429,138.333333333333,"Banyule",-37.7667,145.03541,477,"medium","8L- 16L","Apr'17"
"Ivanhoe","1/53 Norman St","3","t",1060000,"S","Purplebricks","29-04-17",7.9,"3079","3","0","0",219,138.333333333333,"Banyule",-37.76792,145.0419,484,"medium","8L- 16L","Apr'17"
"Keilor East","22 David Av","3","t",845000,"S","Nelson","13-05-17",12.8,"3033","3","2","1",302.583333333333,182.5,"Moonee Valley",-37.7433,144.85198,498,"very far","8L- 16L","May'17"
"Keilor East","1/77 Lincoln Dr","3","t",745000,"S","Barry","20-05-17",12.8,"3033","3","2","1",224,182.5,"Moonee Valley",-37.74264,144.87069,505,"very far","4L-8L","May'17"
"Kew","3/89 Earl St","3","t",835000,"S","Hall","20-05-17",5.6,"3101","3","2","2",247,147.2,"Boroondara",-37.79435,145.0376,505,"near","8L- 16L","May'17"
"Kew","1/214 Princess St","3","t",870000,"PI","Jellis","20-05-17",5.6,"3101","3","2","2",605.4,140.866666666667,"Boroondara",-37.8047,145.0327,505,"near","8L- 16L","May'17"
"Kew East","3/27 Woodlands Av","3","t",1200000,"VB","Nelson","13-05-17",7.5,"3102","3","2","2",307,167,"Boroondara",-37.79225,145.0537,498,"medium","8L- 16L","May'17"
"Kew East","3/1230 Old Burke Rd","3","t",1205000,"S","hockingstuart","22-04-17",7.5,"3102","3","2","2",270,167,"Boroondara",-37.78637,145.05596,477,"medium","8L- 16L","Apr'17"
"Maidstone","11 Eucalyptus Dr","3","t",680000,"VB","Biggin","20-05-17",9.2,"3012","3","3","2",2787,128.9,"Maribyrnong",-37.77941,144.88276,505,"far","4L-8L","May'17"
"Maidstone","1/1 Clarendon St","3","t",675000,"S","Biggin","22-04-17",9.2,"3012","3","2","2",159,128,"Maribyrnong",-37.78502,144.87401,477,"far","4L-8L","Apr'17"
"Maidstone","2/6 Spurling St","4","t",838000,"S","Sweeney","29-04-17",9.2,"3012","4","2","2",294,194,"Maribyrnong",-37.7844,144.87198,484,"far","8L- 16L","Apr'17"
"Malvern","14 Norfolk Pl","2","t",1000000,"VB","Jellis","06-05-17",7.4,"3144","2","2","1",156,151,"Stonnington",-37.84859,145.03451,491,"medium","8L- 16L","May'17"
"Malvern East","15 Winton Rd","4","t",1510000,"S","Jellis","20-05-17",11.2,"3145","4","3","2",274,225.98,"Stonnington",-37.87303,145.08687,505,"far","8L- 16L","May'17"
"Moonee Ponds","33A Vine St","3","t",1410000,"PI","Nelson","29-04-17",6.9,"3039","3","3","2",256,155.333333333333,"Moonee Valley",-37.76505,144.91833,484,"medium","8L- 16L","Apr'17"
"Newport","17 Gordon St","3","t",900000,"S","Greg","13-05-17",8.4,"3015","3","2","2",575,128,"Hobsons Bay",-37.84367,144.86733,498,"medium","8L- 16L","May'17"
"Newport","11 Margaret St","3","t",870000,"S","Greg","13-05-17",8.4,"3015","3","2","2",363.0625,176.090909090909,"Hobsons Bay",-37.8389,144.86504,498,"medium","8L- 16L","May'17"
"Niddrie","1/79 Coghlan St","3","t",800000,"PI","Barry","29-04-17",11.2,"3042","3","2","2",202,151,"Moonee Valley",-37.73553,144.88241,484,"far","4L-8L","Apr'17"
"Oak Park","15 Kiama St","2","t",600000,"S","Nelson","06-05-17",11.5,"3046","2","1","1",161,112,"Moreland",-37.77745,145.01424,491,"far","4L-8L","May'17"
"Ormond","286 Tucker Rd","4","t",1425000,"S","Buxton","20-05-17",11.8,"3204","4","2","2",314,189,"Glen Eira",-37.90799,145.04155,505,"far","8L- 16L","May'17"
"Pascoe Vale","1/29 Devon Rd","2","t",540000,"VB","Nelson","13-05-17",9.9,"3044","2","1","2",240,117.777777777778,"Moreland",-37.72433,144.94062,498,"far","4L-8L","May'17"
"Pascoe Vale","5/137 Northumberland Rd","3","t",560000,"S","Nelson","20-05-17",9.9,"3044","3","2","1",141,94,"Moreland",-37.73187,144.93945,505,"far","4L-8L","May'17"
"Preston","110 Raglan St","3","t",880000,"S","Nelson","13-05-17",8.8,"3072","3","2","2",242,103.6,"Darebin",-37.7395,145.00485,498,"medium","8L- 16L","May'17"
"Reservoir","1/209 Purinuan Rd","2","t",652000,"S","Nelson","13-05-17",11.2,"3073","2","2","2",254,93,"Darebin",-37.7139,145.01928,498,"far","4L-8L","May'17"
"Reservoir","1/80 Delaware St","2","t",615000,"S","Ray","20-05-17",11.2,"3073","2","1","1",202,102,"Darebin",-37.7139,145.00236,505,"far","4L-8L","May'17"
"Reservoir","1/28 North Rd","3","t",741000,"S","Barry","20-05-17",11.2,"3073","3","2","2",257,120,"Darebin",-37.72047,145.0104,505,"far","4L-8L","May'17"
"Richmond","49 Garfield St","2","t",950000,"VB","hockingstuart","06-05-17",2.6,"3121","2","1","1",113,118,"Yarra",-37.81718,144.99767,491,"very near","8L- 16L","May'17"
"Rosanna","3/14 Jolliffe Cr","3","t",810000,"VB","Miles","08-04-17",11.4,"3084","3","2","1",155.181818181818,102.5,"Banyule",-37.73336,145.06955,463,"far","8L- 16L","Apr'17"
"Rosanna","2/5 Golf Av","3","t",800000,"VB","Purplebricks","29-04-17",11.4,"3084","3","2","1",155.181818181818,102.5,"Banyule",-37.73989,145.07294,484,"far","4L-8L","Apr'17"
"South Melbourne","24B Dow St","2","t",1100000,"S","Marshall","13-05-17",2.1,"3205","2","1","1",327,75,"Port Phillip",-37.83533,144.96409,498,"very near","8L- 16L","May'17"
"South Yarra","65 Caroline St","3","t",3475000,"S","Marshall","20-05-17",3.3,"3141","3","3","1",296,139.75,"Stonnington",-37.84133,144.99291,505,"near",">25L","May'17"
"South Yarra","30 Nicholson St","3","t",2030000,"S","Kay","20-05-17",3.3,"3141","3","2","2",201,139.75,"Stonnington",-37.84708,145.00212,505,"near","16L-25L","May'17"
"South Yarra","1/23 Argo St","2","t",880000,"PI","Kay","29-04-17",3.3,"3141","2","2","2",327.714285714286,139.75,"Stonnington",-37.83833,144.99661,484,"near","8L- 16L","Apr'17"
"St Kilda","2/25 Acland St","2","t",1077000,"S","Marshall","13-05-17",6.1,"3182","2","1","1",455,98,"Port Phillip",-37.86311,144.9826,498,"medium","8L- 16L","May'17"
"Strathmore","12 Loeman St","3","t",925000,"S","Frank","08-04-17",9.7,"3041","3","3","1",555,293,"Moonee Valley",-37.72286,144.9168,463,"far","8L- 16L","Apr'17"
"Sunshine West","133 David Dr","3","t",521000,"S","Bells","29-04-17",13.5,"3020","3","3","2",134,124.45,"Brimbank",-37.78894,144.81445,484,"very far","4L-8L","Apr'17"
"Templestowe Lower","2/92 Foote St","3","t",940000,"PI","Jellis","06-05-17",13.8,"3107","3","2","3",281,125,"Manningham",-37.82626,145.10436,491,"very far","8L- 16L","May'17"
"Templestowe Lower","8 Esther St","3","t",950000,"VB","hockingstuart","08-04-17",13.8,"3107","3","2","2",306,125,"Manningham",-37.76277,145.12109,463,"very far","8L- 16L","Apr'17"
"Thornbury","9 Ethel St","3","t",865000,"S","buyMyplace","13-05-17",6.5,"3071","3","2","2",194,128,"Darebin",-37.75666,144.98202,498,"medium","8L- 16L","May'17"
"Thornbury","58 Leinster Gr","2","t",960000,"S","Jellis","29-04-17",6.5,"3071","2","2","2",158,133,"Darebin",-37.76391,145.00743,484,"medium","8L- 16L","Apr'17"
"Yarraville","1/6 Jepson St","3","t",1070000,"S","Jas","13-05-17",7,"3013","3","2","2",257,135,"Maribyrnong",-37.81607,144.87686,498,"medium","8L- 16L","May'17"
"Yarraville","3/11 Fielding St","3","t",1120000,"S","hockingstuart","22-04-17",7,"3013","3","2","0",152,170,"Maribyrnong",-37.81584,144.89561,477,"medium","8L- 16L","Apr'17"
"Altona","2/214 Queen St","2","t",600000,"SP","hockingstuart","20-05-17",13.8,"3018","2","1","2",190,139,"Hobsons Bay",-37.867115,144.81068,505,"very far","4L-8L","May'17"
"Altona","3/8 Rayner St","2","t",597500,"S","hockingstuart","22-04-17",13.8,"3018","2","1","2",178,139,"Hobsons Bay",-37.87182,144.81926,477,"very far","4L-8L","Apr'17"
"Balwyn","27A Yerrin St","3","t",1680000,"S","Fletchers","22-04-17",9.7,"3103","3","3","1",329,178,"Boroondara",-37.81143,145.06274,477,"far","16L-25L","Apr'17"
"Elsternwick","9/39 Horne St","3","t",850000,"VB","Beller","08-04-17",8.5,"3185","3","2","2",114,145,"Glen Eira",-37.81557,144.98648,463,"medium","8L- 16L","Apr'17"
"Essendon North","3 Madden St","2","t",810000,"S","Pagan","20-05-17",9.4,"3041","2","2","1",175,293,"Moonee Valley",-37.735,144.9022,505,"far","8L- 16L","May'17"
"Fitzroy","60 Argyle St","2","t",1100000,"VB","Nelson","08-04-17",1.6,"3065","2","2","1",81,136,"Yarra",-37.74301,144.9079,463,"very near","8L- 16L","Apr'17"
"Fitzroy","29 Bell St","2","t",1350000,"S","Nelson","08-04-17",1.6,"3065","2","1","2",6261,117,"Yarra",-37.79983,144.90838,463,"very near","8L- 16L","Apr'17"
"Fitzroy","322 Young St","2","t",1050000,"S","Nelson","20-05-17",1.6,"3065","2","1","1",87,126.5,"Yarra",-37.79983,144.97869,505,"very near","8L- 16L","May'17"
"Kensington","4/26 Barnett St","3","t",917500,"S","Nelson","20-05-17",4.2,"3031","3","1","1",98,101,"Melbourne",-37.79122,144.92283,505,"near","8L- 16L","May'17"
"Kensington","2/2 McCracken St","2","t",811000,"SP","Biggin","20-05-17",4.2,"3031","2","1","0",113,103.428571428571,"Melbourne",-37.79104,144.92749,505,"near","8L- 16L","May'17"
"Moorabbin","3/29 Fiddes St","2","t",742500,"S","Buxton","13-05-17",14.6,"3189","2","1","1",179,101,"Kingston",-37.9388,145.05191,498,"very far","4L-8L","May'17"
"North Melbourne","13/201 Abbotsford St","2","t",755000,"PI","Nelson","29-04-17",2.3,"3051","2","1","1",1537,81,"Melbourne",-37.797,144.9463,484,"very near","4L-8L","Apr'17"
"South Kingsville","7A Brunel St","3","t",815000,"S","Williams","13-05-17",9.1,"3015","3","2","2",148,176.090909090909,"Hobsons Bay",-37.93492,145.08388,498,"far","8L- 16L","May'17"
"Williamstown North","2/60 Kororoit Creek Rd","3","t",670000,"VB","Jas","08-04-17",8.9,"3016","3","2","2",146,141,"Hobsons Bay",-37.8474,144.8928,463,"medium","4L-8L","Apr'17"
"Williamstown North","2/60 Kororoit Creek Rd","3","t",720000,"SP","Jas","13-05-17",8.9,"3016","3","2","2",146,141,"Hobsons Bay",-37.85702,144.88536,498,"medium","4L-8L","May'17"
"West Melbourne","7/234 Roden St","3","t",1171000,"S","Alexkarbon","20-05-17",1.9,"3003","3","2","1",650,124.5,"Melbourne",-37.84306,145.03855,505,"very near","8L- 16L","May'17"
"Airport West","2/49 McIntosh St","2","u",500000,"VB","Barry","04-03-17",13.5,"3042","2","1","1",168,86,"Moonee Valley",-37.7215,144.8864,428,"very far","4L-8L","Mar'17"
"Airport West","3/19 Hart St","2","u",515000,"S","Barry","07-11-16",13.5,"3042","2","1","1",141,73,"Moonee Valley",-37.7298,144.8883,311,"very far","4L-8L","Nov'16"
"Airport West","2/62 Clydesdale Rd","2","u",530000,"S","Nelson","10-09-16",13.5,"3042","2","1","1",120,94,"Moonee Valley",-37.7234,144.8792,253,"very far","4L-8L","Sep'16"
"Airport West","1/43 Cameron St","3","u",752000,"S","Nelson","11-02-17",13.5,"3042","3","1","1",265,130,"Moonee Valley",-37.7302,144.8855,407,"very far","4L-8L","Feb'17"
"Airport West","145a Victory Rd","2","u",440000,"S","Barry","13-08-16",13.5,"3042","2","1","1",192,102.692307692308,"Moonee Valley",-37.7177,144.8787,225,"very far","4L-8L","Aug'16"
"Airport West","2/112 Parer Rd","2","u",509500,"SP","Nelson","15-10-16",13.5,"3042","2","1","1",266.769230769231,102.692307692308,"Moonee Valley",-37.73225,144.883365,288,"very far","4L-8L","Oct'16"
"Airport West","4/54 Hawker St","2","u",462500,"S","Barry","16-07-16",13.5,"3042","2","1","1",164,102.692307692308,"Moonee Valley",-37.7218,144.8863,197,"very far","4L-8L","Jul'16"
"Airport West","2/13 North St","2","u",510000,"S","Nelson","22-08-16",13.5,"3042","2","1","1",141,76,"Moonee Valley",-37.7202,144.8797,234,"very far","4L-8L","Aug'16"
"Airport West","4/40 McNamara Av","2","u",474000,"PI","Barry","26-07-16",13.5,"3042","2","1","1",266.769230769231,102.692307692308,"Moonee Valley",-37.73225,144.883365,207,"very far","4L-8L","Jul'16"
"Alphington","3/19 Harker St","2","u",525500,"S","Miles","12-11-16",6.4,"3078","2","1","1",88,60,"Darebin",-37.7791,145.0306,316,"medium","4L-8L","Nov'16"
"Alphington","3/98 Grange Rd","2","u",820000,"S","Nelson","18-03-17",6.4,"3078","2","1","1",183,64,"Darebin",-37.7747,145.0264,442,"medium","8L- 16L","Mar'17"
"Altona","1/170 Blyth St","3","u",630000,"S","Barlow","06-08-16",13.8,"3018","2","1","2",311,94,"Hobsons Bay",-37.8702,144.8143,218,"very far","4L-8L","Aug'16"
"Altona","1/4 Deavey Ct","2","u",540000,"VB","hockingstuart","08-10-16",13.8,"3018","2","1","1",182.9,88.1666666666667,"Hobsons Bay",-37.867115,144.81926,281,"very far","4L-8L","Oct'16"
"Altona","1/136 Queen St","2","u",580000,"S","Barlow","08-10-16",13.8,"3018","2","1","1",225,93,"Hobsons Bay",-37.8696,144.827,281,"very far","4L-8L","Oct'16"
"Altona","3/26 Grieve Pde","2","u",510000,"S","Village","10-09-16",13.8,"3018","2","1","1",127,76,"Hobsons Bay",-37.8686,144.8182,253,"very far","4L-8L","Sep'16"
"Altona","1/60 David St","3","u",605000,"S","Jas","10-12-16",13.8,"3018","3","2","2",230,88.1666666666667,"Hobsons Bay",-37.8646,144.827,344,"very far","4L-8L","Dec'16"
"Altona","3/25 Rayner St","2","u",620000,"SP","hockingstuart","14-05-16",13.8,"3018","2","1","1",168,88.1666666666667,"Hobsons Bay",-37.8676,144.8202,134,"very far","4L-8L","May'16"
"Altona","3/46 Sargood St","2","u",447000,"S","Burnham","15-10-16",13.8,"3018","2","1","1",137,77,"Hobsons Bay",-37.8655,144.8299,288,"very far","4L-8L","Oct'16"
"Altona","1/57 Blyth St","3","u",730000,"SP","Barlow","16-04-16",13.8,"3018","3","2","1",70,88.1666666666667,"Hobsons Bay",-37.868,144.8287,106,"very far","4L-8L","Apr'16"
"Altona","5/8 David St","2","u",580000,"PI","Biggin","16-07-16",13.8,"3018","2","2","1",175,76,"Hobsons Bay",-37.8687,144.8268,197,"very far","4L-8L","Jul'16"
"Altona","3/20 Mulga St","3","u",577000,"S","Williams","23-04-16",13.8,"3018","3","2","1",205,113,"Hobsons Bay",-37.8684,144.815,113,"very far","4L-8L","Apr'16"
"Altona","2/119 Railway St N","3","u",605000,"S","Barlow","25-02-17",13.8,"3018","3","1","2",181,88.1666666666667,"Hobsons Bay",-37.8659,144.822,421,"very far","4L-8L","Feb'17"
"Altona North","4/221 Blackshaws Rd","2","u",292000,"S","Jas","28-08-16",11.1,"3025","2","1","1",153,70,"Hobsons Bay",-37.8332,144.8649,240,"far","<4L","Aug'16"
"Armadale","1/42 Adelaide St","2","u",550000,"VB","Noel","03-12-16",6.3,"3143","2","1","0",861,77,"Stonnington",-37.8539,145.0284,337,"medium","4L-8L","Dec'16"
"Armadale","7/53 Wattletree Rd","1","u",390000,"S","Jellis","14-05-16",6.3,"3143","1","1","0",881,77,"Stonnington",-37.8614,145.0222,134,"medium","<4L","May'16"
"Armadale","10/51 Armadale St","2","u",710000,"S","Jellis","25-02-17",6.3,"3143","2","1","1",2471,80,"Stonnington",-37.8573,145.0186,421,"medium","4L-8L","Feb'17"
"Armadale","2/377 Dandenong Rd","2","u",872000,"S","Jellis","25-02-17",6.3,"3143","2","1","1",1194,77,"Stonnington",-37.8604,145.0147,421,"medium","8L- 16L","Feb'17"
"Ascot Vale","2/21 Harold St","2","u",490000,"VB","Jellis","04-03-17",5.9,"3032","2","1","1",423,62,"Moonee Valley",-37.7736,144.9015,428,"near","4L-8L","Mar'17"
"Ascot Vale","1/17 Epsom Rd","2","u",685000,"S","Brad","07-11-16",5.9,"3032","2","1","2",228,90,"Moonee Valley",-37.7718,144.9066,311,"near","4L-8L","Nov'16"
"Ascot Vale","2/127 Epsom Rd","2","u",610000,"SP","Brad","16-04-16",5.9,"3032","2","1","1",301,104,"Moonee Valley",-37.7791,144.914,106,"near","4L-8L","Apr'16"
"Ascot Vale","18/54 Epsom Rd","2","u",390000,"PI","Jellis","25-02-17",5.9,"3032","2","1","1",1957,69,"Moonee Valley",-37.7731,144.9074,421,"near","<4L","Feb'17"
"Ascot Vale","1/91 Epsom Rd","2","u",545000,"S","Nelson","28-08-16",5.9,"3032","2","1","2",194,71,"Moonee Valley",-37.7772,144.9118,240,"near","4L-8L","Aug'16"
"Ashburton","101/218 High St","2","u",500000,"VB","Fletchers","04-03-17",11,"3147","2","1","1",710,102.666666666667,"Boroondara",-37.8636,145.0794,428,"far","4L-8L","Mar'17"
"Ashwood","31a Douglas St","3","u",1045000,"S","Tim","04-03-17",12.2,"3147","3","2","2",467,102.666666666667,"Monash",-37.8639,145.0968,428,"very far","8L- 16L","Mar'17"
"Ashwood","2/25 May Park Av","2","u",675000,"S","Buxton","10-12-16",12.2,"3147","2","1","2",291.454545454545,102.666666666667,"Boroondara",-37.86675,145.092,344,"very far","4L-8L","Dec'16"
"Ashwood","1/7 Murra Ct","2","u",690000,"S","Ray","14-05-16",12.2,"3147","2","1","1",216,90,"Monash",-37.8711,145.1017,134,"very far","4L-8L","May'16"
"Ashwood","4/36 Queens Pde","2","u",600000,"S","Noel","18-03-17",12.2,"3147","2","1","1",153,80,"Monash",-37.8696,145.0962,442,"very far","4L-8L","Mar'17"
"Ashwood","4/24 Mulgrave St","2","u",535000,"S","Woodards","18-06-16",12.2,"3147","2","1","1",72,102.666666666667,"Monash",-37.8702,145.1042,169,"very far","4L-8L","Jun'16"
"Ashwood","2/6 Murra Ct","2","u",700000,"S","hockingstuart","22-08-16",12.2,"3147","2","1","2",192,88,"Monash",-37.8709,145.102,234,"very far","4L-8L","Aug'16"
"Ashwood","1/27 Electra Av","2","u",675000,"S","Buxton","24-09-16",12.2,"3147","2","1","2",291.454545454545,102.666666666667,"Boroondara",-37.86675,145.092,267,"very far","4L-8L","Sep'16"
"Avondale Heights","16a Arbor Tce","3","u",665000,"S","Brad","16-04-16",10.5,"3034","3","2","1",289,150,"Moonee Valley",-37.7644,144.8657,106,"far","4L-8L","Apr'16"
"Avondale Heights","2/10 Military Rd","2","u",440000,"S","Nelson","18-03-17",10.5,"3034","2","1","1",263,150,"Moonee Valley",-37.7697,144.8657,442,"far","4L-8L","Mar'17"
"Avondale Heights","1/5 South Tce","3","u",500000,"S","Nelson","24-09-16",10.5,"3034","3","1","1",260,150,"Moonee Valley",-37.7507,144.8576,267,"far","4L-8L","Sep'16"
